scientificName	scientificNameID
	
	
	
	
	
	
Spirastrella hartmani	urn:lsid:marinespecies.org:taxname:170709
	
Micromonas pusilla	urn:lsid:marinespecies.org:taxname:134564
	
	
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Oncaea media	urn:lsid:marinespecies.org:taxname:128938
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Gonyaulacales	urn:lsid:marinespecies.org:taxname:109391
	
	
Insecta	urn:lsid:marinespecies.org:taxname:1307
	
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Asymmetron lucayanum	urn:lsid:marinespecies.org:taxname:221006
	
	
	
	
	
Breviturma brevipes	urn:lsid:marinespecies.org:taxname:1214744
Clionaida	urn:lsid:marinespecies.org:taxname:845506
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Bacillariophyceae	urn:lsid:marinespecies.org:taxname:148899
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
	
Amphidinium massartii	urn:lsid:marinespecies.org:taxname:109743
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Paramoeba branchiphila	urn:lsid:marinespecies.org:taxname:1738998
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Pseudo-nitzschia	urn:lsid:marinespecies.org:taxname:149151
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Haplosclerida	urn:lsid:marinespecies.org:taxname:131598
Gastropoda	urn:lsid:marinespecies.org:taxname:101
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Rhinecanthus aculeatus	urn:lsid:marinespecies.org:taxname:219890
	
	
	
	
	
	
	
	
	
Gonyaulacales	urn:lsid:marinespecies.org:taxname:109391
	
	
	
	
	
	
	
Pseudo-nitzschia pseudodelicatissima	urn:lsid:marinespecies.org:taxname:156548
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Alcyonacea	urn:lsid:marinespecies.org:taxname:1365
	
	
	
Gonyaulacales	urn:lsid:marinespecies.org:taxname:109391
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Haplosclerida	urn:lsid:marinespecies.org:taxname:131598
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Phaeophyceae	urn:lsid:marinespecies.org:taxname:830
	
	
Ophiocoma erinaceus	urn:lsid:marinespecies.org:taxname:212371
	
	
	
	
Herposiphonia pecten-veneris	urn:lsid:marinespecies.org:taxname:373128
	
	
Clytia gracilis	urn:lsid:marinespecies.org:taxname:117367
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
	
	
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Scleractinia	urn:lsid:marinespecies.org:taxname:1363
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Pseudo-nitzschia	urn:lsid:marinespecies.org:taxname:149151
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Gigartinales	urn:lsid:marinespecies.org:taxname:871
Acanthurus nigrofuscus	urn:lsid:marinespecies.org:taxname:219640
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Apionsoma (Apionsoma) misakianum	urn:lsid:marinespecies.org:taxname:266492
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Haplosclerida	urn:lsid:marinespecies.org:taxname:131598
	
Bacillariaceae	urn:lsid:marinespecies.org:taxname:149002
	
	
Ceramiales	urn:lsid:marinespecies.org:taxname:860
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898
Hypnea	urn:lsid:marinespecies.org:taxname:144157
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Ascidiacea	urn:lsid:marinespecies.org:taxname:1839
Parasesarma samawati	urn:lsid:marinespecies.org:taxname:1061930
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cladocroce burapha	urn:lsid:marinespecies.org:taxname:166302
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
Amphidinium massartii	urn:lsid:marinespecies.org:taxname:109743
Acanthurus triostegus	urn:lsid:marinespecies.org:taxname:219630
	
	
	
	
	
Pontella fera	urn:lsid:marinespecies.org:taxname:360157
	
	
	
	
	
Porites	urn:lsid:marinespecies.org:taxname:206485
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Gastropoda	urn:lsid:marinespecies.org:taxname:101
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
	
	
	
Callyspongia (Cladochalina) plicifera	urn:lsid:marinespecies.org:taxname:166223
	
Holothuria atra	urn:lsid:marinespecies.org:taxname:1672768
	
	
	
	
Dictyota friabilis	urn:lsid:marinespecies.org:taxname:220782
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Acrocalanus gracilis	urn:lsid:marinespecies.org:taxname:220838
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Ascidia ahodori	urn:lsid:marinespecies.org:taxname:249965
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Pseudo-nitzschia pseudodelicatissima	urn:lsid:marinespecies.org:taxname:156548
	
Ceramiales	urn:lsid:marinespecies.org:taxname:860
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Caranx	urn:lsid:marinespecies.org:taxname:125936
	
	
	
	
Lutjanus kasmira	urn:lsid:marinespecies.org:taxname:218482
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Breviturma brevipes	urn:lsid:marinespecies.org:taxname:1214744
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
Kareniaceae	urn:lsid:marinespecies.org:taxname:599664
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Paramoeba aestuarina	urn:lsid:marinespecies.org:taxname:120622
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Apionsoma (Apionsoma) misakianum	urn:lsid:marinespecies.org:taxname:266492
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
	
	
	
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Leptothecata	urn:lsid:marinespecies.org:taxname:13552
	
Clausocalanus furcatus	urn:lsid:marinespecies.org:taxname:104503
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Clionaidae	urn:lsid:marinespecies.org:taxname:170417
	
Actinopteri	urn:lsid:marinespecies.org:taxname:843664
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Parupeneus macronemus	urn:lsid:marinespecies.org:taxname:277817
	
	
	
	
	
	
	
Acanthurus triostegus	urn:lsid:marinespecies.org:taxname:219630
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Bacillariaceae	urn:lsid:marinespecies.org:taxname:149002
	
	
	
	
	
	
	
	
	
	
Thalamita gatavakensis	urn:lsid:marinespecies.org:taxname:208857
	
	
Paramoeba aestuarina	urn:lsid:marinespecies.org:taxname:120622
	
	
	
	
	
	
Breviturma brevipes	urn:lsid:marinespecies.org:taxname:1214744
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Chlorarachnion reptans	urn:lsid:marinespecies.org:taxname:376147
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Gelidiella	urn:lsid:marinespecies.org:taxname:144134
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Scarus rubroviolaceus	urn:lsid:marinespecies.org:taxname:219124
	
	
	
	
	
	
Dictyota friabilis	urn:lsid:marinespecies.org:taxname:220782
Octopus cyanea	urn:lsid:marinespecies.org:taxname:210788
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Hyporhamphus affinis	urn:lsid:marinespecies.org:taxname:213170
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Ectocarpales	urn:lsid:marinespecies.org:taxname:842
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Iphione henshawi	urn:lsid:marinespecies.org:taxname:327163
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Gonyaulacales	urn:lsid:marinespecies.org:taxname:109391
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Pseudo-nitzschia	urn:lsid:marinespecies.org:taxname:149151
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Hemigellius	urn:lsid:marinespecies.org:taxname:131843
	
	
	
Clionaida	urn:lsid:marinespecies.org:taxname:845506
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Annelida	urn:lsid:marinespecies.org:taxname:882
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Poecilosclerida	urn:lsid:marinespecies.org:taxname:131599
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Ectocarpales	urn:lsid:marinespecies.org:taxname:842
	
	
	
	
	
	
	
	
Suberitida	urn:lsid:marinespecies.org:taxname:845509
	
	
	
	
	
Bacillariaceae	urn:lsid:marinespecies.org:taxname:149002
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Ramicrusta lateralis	urn:lsid:marinespecies.org:taxname:837478
	
	
	
	
	
	
Dictyota friabilis	urn:lsid:marinespecies.org:taxname:220782
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Obelia bidentata	urn:lsid:marinespecies.org:taxname:117385
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Pseudo-nitzschia	urn:lsid:marinespecies.org:taxname:149151
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Cirripectes stigmaticus	urn:lsid:marinespecies.org:taxname:219265
	
Phaeophyceae	urn:lsid:marinespecies.org:taxname:830
	
	
	
	
Phascolosoma nigrescens	urn:lsid:marinespecies.org:taxname:424806
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Phaeocystis	urn:lsid:marinespecies.org:taxname:115088
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Hydroclathrus tenuis	urn:lsid:marinespecies.org:taxname:214334
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Ectocarpales	urn:lsid:marinespecies.org:taxname:842
	
Clionaida	urn:lsid:marinespecies.org:taxname:845506
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
Skeletonema menzelii	urn:lsid:marinespecies.org:taxname:376361
	
	
Mycale (Aegogropila) antiae	urn:lsid:marinespecies.org:taxname:1322605
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Gonyaulacales	urn:lsid:marinespecies.org:taxname:109391
	
	
	
Phaeophyceae	urn:lsid:marinespecies.org:taxname:830
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
Caranx ignobilis	urn:lsid:marinespecies.org:taxname:218414
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
Pseudo-nitzschia	urn:lsid:marinespecies.org:taxname:149151
	
	
Bacillariaceae	urn:lsid:marinespecies.org:taxname:149002
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898
	
	
	
Kareniaceae	urn:lsid:marinespecies.org:taxname:599664
	
Demospongiae	urn:lsid:marinespecies.org:taxname:164811
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
Chalinidae	urn:lsid:marinespecies.org:taxname:131636
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Liagora ceranoides	urn:lsid:marinespecies.org:taxname:145756
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Gonyaulacales	urn:lsid:marinespecies.org:taxname:109391
	
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Chordata	urn:lsid:marinespecies.org:taxname:1821
Haplosclerida	urn:lsid:marinespecies.org:taxname:131598
	
Haslea pseudostrearia	urn:lsid:marinespecies.org:taxname:495535
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Myripristis	urn:lsid:marinespecies.org:taxname:159383
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
Toxopneustes pileolus	urn:lsid:marinespecies.org:taxname:212449
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
Phaeocystis pouchetii	urn:lsid:marinespecies.org:taxname:115106
	
	
Ceramiales	urn:lsid:marinespecies.org:taxname:860
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Chaetodon kleinii	urn:lsid:marinespecies.org:taxname:218738
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Scomberoides lysan	urn:lsid:marinespecies.org:taxname:218434
	
Gymnodiniales	urn:lsid:marinespecies.org:taxname:109392
Lobophytum	urn:lsid:marinespecies.org:taxname:206153
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
	
Urogymnus asperrimus	urn:lsid:marinespecies.org:taxname:217424
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
